class,image,width,height,channels,aspect_ratio,resolution,brightness,contrast,black_ratio,masked_brightness,masked_contrast,blur_score
moderate,idrid_IDRiD_059.jpg,4288,2848,3,1.5056179775280898,4288x2848,65.56979670533393,47.40979673346224,0.30882941551022974,94.10453159857026,24.784261504966413,15.971967350090614
moderate,idrid_IDRiD_059test.jpg,4288,2848,3,1.5056179775280898,4288x2848,63.800380012682375,42.85105423433934,0.30814059748658396,91.1629931181178,14.914545659636882,24.80118960463537
moderate,idrid_IDRiD_060.jpg,4288,2848,3,1.5056179775280898,4288x2848,94.45496823510607,61.67556326140065,0.29441500581712227,131.6840475575396,26.08638835859807,18.2246321384889
moderate,idrid_IDRiD_061.jpg,4288,2848,3,1.5056179775280898,4288x2848,95.42909252237757,63.270684907351644,0.284301614513458,131.0096565677784,33.73906838238821,17.934535099790526
moderate,idrid_IDRiD_062test.jpg,4288,2848,3,1.5056179775280898,4288x2848,74.09266485776874,48.91536874800768,0.3058808944218514,105.22353433596744,16.615996844862845,24.303729852832603
moderate,idrid_IDRiD_063.jpg,4288,2848,3,1.5056179775280898,4288x2848,62.36518950192856,43.2654344919201,0.308658603052155,89.47238800419197,18.048639265156776,20.262556189543524
moderate,idrid_IDRiD_064.jpg,4288,2848,3,1.5056179775280898,4288x2848,63.14003043180341,45.19468802207357,0.3086961064585779,90.5443263600051,22.818014006191778,18.09789125952084
moderate,idrid_IDRiD_065test.jpg,4288,2848,3,1.5056179775280898,4288x2848,69.82936736175164,47.40433531277657,0.3019868453117139,98.54614112865431,22.041810573500047,22.948319072770033
moderate,idrid_IDRiD_067test.jpg,4288,2848,3,1.5056179775280898,4288x2848,66.5088036380597,44.779726597303565,0.3079122197562049,94.9498753598438,16.373227068803846,23.307456117901935
moderate,idrid_IDRiD_068.jpg,4288,2848,3,1.5056179775280898,4288x2848,59.2673829107622,40.03707076751279,0.30878855481196543,84.61669230866738,15.360147984637319,27.19231910552734
moderate,idrid_IDRiD_069.jpg,4288,2848,3,1.5056179775280898,4288x2848,61.0320444498889,44.5551365915816,0.3088495592612779,87.15493009642574,25.708857178109813,28.820120312758373
moderate,idrid_IDRiD_071.jpg,4288,2848,3,1.5056179775280898,4288x2848,54.897410004926215,38.95567084132348,0.30892440230379004,78.40626927675225,20.12569271069646,23.770880307269508
moderate,idrid_IDRiD_072.jpg,4288,2848,3,1.5056179775280898,4288x2848,53.846891360656336,37.55842517626484,0.30897803708808486,76.95542578637182,17.646033485071978,24.261533442924495
moderate,idrid_IDRiD_072test.jpg,4288,2848,3,1.5056179775280898,4288x2848,64.34963033760272,44.90310633194349,0.3081467388740986,91.8767150266414,21.29266751434279,5.705381591300707
moderate,idrid_IDRiD_073.jpg,4288,2848,3,1.5056179775280898,4288x2848,88.80539032038718,59.441445052901,0.30612401148226565,126.5672969135694,20.76299531123104,19.70389971349836
moderate,idrid_IDRiD_074.jpg,4288,2848,3,1.5056179775280898,4288x2848,69.48593139136655,49.28194404310011,0.30855583716774276,99.70419955019327,23.48900138319345,22.050441505405715
moderate,idrid_IDRiD_076.jpg,4288,2848,3,1.5056179775280898,4288x2848,57.35808367091858,40.18346565058442,0.3086304345547543,82.13069573477229,18.59358570698876,9.409822649763148
moderate,idrid_IDRiD_076test.jpg,4288,2848,3,1.5056179775280898,4288x2848,53.104854038052366,36.75645716135222,0.3069874086816619,75.45774583565958,17.877068798472546,27.193210343961525
moderate,idrid_IDRiD_078.jpg,4288,2848,3,1.5056179775280898,4288x2848,92.60193172021738,61.82984002157556,0.3003420179649505,130.32638962686585,26.886087537664046,19.25070183566995
moderate,idrid_IDRiD_079test.jpg,4288,2848,3,1.5056179775280898,4288x2848,63.36396261647346,43.51337207252234,0.30870093768342277,90.37386996125107,19.323750502380694,25.599866248359344
moderate,idrid_IDRiD_080.jpg,4288,2848,3,1.5056179775280898,4288x2848,63.94021170918581,45.67284380746139,0.3088754349740064,91.81787744035427,22.376777091208076,23.972126286605913
moderate,idrid_IDRiD_081test.jpg,4288,2848,3,1.5056179775280898,4288x2848,69.77153841921013,46.354815769346544,0.30413059898016936,98.60972818318608,18.708737941159107,13.377391616286802
moderate,idrid_IDRiD_082.jpg,4288,2848,3,1.5056179775280898,4288x2848,77.74637944734718,54.42935100363407,0.30784785801505116,111.04151185944117,26.01818634244433,23.95639508334058
moderate,idrid_IDRiD_082test.jpg,4288,2848,3,1.5056179775280898,4288x2848,55.26227949962267,38.15368393980926,0.30890474986374306,78.94928618061307,16.980420039821713,14.46486430247735
moderate,idrid_IDRiD_083.jpg,4288,2848,3,1.5056179775280898,4288x2848,55.988490139060666,39.35379707080029,0.3088254031370535,80.51760127827065,17.074816489561172,19.032416044775488
moderate,idrid_IDRiD_083test.jpg,4288,2848,3,1.5056179775280898,4288x2848,73.88961388195959,50.30667726344949,0.2926282714761865,102.67988010069246,27.23796598878692,10.731544392749194
moderate,idrid_IDRiD_084.jpg,4288,2848,3,1.5056179775280898,4288x2848,47.98876715658016,35.072788455699374,0.30943331861583934,68.97831171579993,18.88642733578402,21.860068893034722
moderate,idrid_IDRiD_084test.jpg,4288,2848,3,1.5056179775280898,4288x2848,58.468862919645105,42.23236188347544,0.30906131430278383,83.46185886579809,23.623640972772794,27.422142105841132
moderate,idrid_IDRiD_085.jpg,4288,2848,3,1.5056179775280898,4288x2848,39.92129066744927,28.555297522364736,0.30968511550394096,57.438856953742935,13.762192576358173,21.197197660302784
moderate,idrid_IDRiD_086test.jpg,4288,2848,3,1.5056179775280898,4288x2848,64.44385912017336,43.56633023741644,0.3081442004339259,91.80790268973091,17.63681507726548,26.493866064033096
moderate,idrid_IDRiD_087.jpg,4288,2848,3,1.5056179775280898,4288x2848,64.90894549592278,46.744517407386624,0.30844021531213317,92.53253958358569,26.14629102314244,20.108891958311713
moderate,idrid_IDRiD_087test.jpg,4288,2848,3,1.5056179775280898,4288x2848,63.46554435948767,43.90392307055956,0.30831681436567165,90.10824269947047,21.987579429509086,9.136729885810984
moderate,idrid_IDRiD_091.jpg,4288,2848,3,1.5056179775280898,4288x2848,61.018272511214995,42.27923981458619,0.30859063836365924,87.06403844974079,19.62474545059648,22.15636725941209
moderate,idrid_IDRiD_091test.jpg,4288,2848,3,1.5056179775280898,4288x2848,57.80018831950675,41.0937514581432,0.30971975292952375,83.2975383805443,18.635332800145836,9.640076287331587
moderate,idrid_IDRiD_092.jpg,4288,2848,3,1.5056179775280898,4288x2848,62.474366257939586,42.40989156821353,0.3083868261833389,89.09898136840106,17.3166512548492,26.256018640033048
moderate,idrid_IDRiD_093.jpg,4288,2848,3,1.5056179775280898,4288x2848,55.40006586842822,37.885146022341715,0.3089816400354268,79.32317131047506,14.93972060699104,25.118088810005034
moderate,idrid_IDRiD_094.jpg,4288,2848,3,1.5056179775280898,4288x2848,53.681101411176215,37.13262233821725,0.30887396104100284,76.90472283430721,15.731239204182446,20.967903388908198
moderate,idrid_IDRiD_097.jpg,4288,2848,3,1.5056179775280898,4288x2848,86.40263255898353,56.284398822059806,0.3035363583242495,121.98213869590623,19.367109776873562,22.246575807924202
moderate,idrid_IDRiD_100test.jpg,4288,2848,3,1.5056179775280898,4288x2848,57.58665620610955,38.93696120687919,0.308833427883406,81.6982372630834,17.612931381496598,9.577932813679208
moderate,idrid_IDRiD_102.jpg,4288,2848,3,1.5056179775280898,4288x2848,78.67783615826241,53.68344044847644,0.3016284339363575,110.86400083483122,26.251300034928896,22.313238682247853
moderate,idrid_IDRiD_102test.jpg,4288,2848,3,1.5056179775280898,4288x2848,77.69100362063453,52.91699969492984,0.30430747094059196,109.4074874237181,26.79374774345185,6.946393707300426
moderate,idrid_IDRiD_103.jpg,4288,2848,3,1.5056179775280898,4288x2848,48.64516029185184,39.14307153803973,0.3093724779368606,69.76944612215793,27.83522918317988,21.646172964322272
moderate,idrid_IDRiD_106.jpg,4288,2848,3,1.5056179775280898,4288x2848,76.13016187714867,51.182339016348536,0.3044575664514506,107.83414738666278,21.485151431975172,15.174323197407677
moderate,idrid_IDRiD_107.jpg,4288,2848,3,1.5056179775280898,4288x2848,56.59104328580936,40.800866750284136,0.3081170145585276,80.77619590907315,22.487677051905738,6.566495176757982
moderate,idrid_IDRiD_109.jpg,4288,2848,3,1.5056179775280898,4288x2848,72.71023574411998,47.778087967362175,0.30727376111017946,103.56655367643026,13.9404911383675,6.932303239274192
moderate,idrid_IDRiD_113.jpg,4288,2848,3,1.5056179775280898,4288x2848,70.56909544076493,46.9423826513486,0.30588924670887135,100.08231248811438,18.0144524651642,25.10864491183806
moderate,idrid_IDRiD_116.jpg,4288,2848,3,1.5056179775280898,4288x2848,86.63129942588672,58.86399948414325,0.307533337089133,123.72321729479063,22.97338179449157,20.802191802352358
moderate,idrid_IDRiD_117.jpg,4288,2848,3,1.5056179775280898,4288x2848,66.53246656792408,46.222101972040385,0.30880550504150595,95.643114186884,18.591245630333525,24.566471591317175
moderate,idrid_IDRiD_121.jpg,4288,2848,3,1.5056179775280898,4288x2848,72.20435565217278,48.35853003715275,0.3075637983712058,102.64799000400417,19.01636438483306,27.018537982708743
moderate,idrid_IDRiD_122.jpg,4288,2848,3,1.5056179775280898,4288x2848,42.58914723477067,30.702733049038667,0.309597088949564,61.18164423156183,15.747835511062735,22.606938586597114
moderate,idrid_IDRiD_123.jpg,4288,2848,3,1.5056179775280898,4288x2848,71.49359412339636,48.055168222706634,0.30790108337351163,101.80096028580938,18.736475521054356,25.33824182738932
moderate,idrid_IDRiD_124.jpg,4288,2848,3,1.5056179775280898,4288x2848,30.87165458150784,21.858862966835122,0.30951258345736204,43.79174781707718,12.34098500656757,4.403280598060765
moderate,idrid_IDRiD_125.jpg,4288,2848,3,1.5056179775280898,4288x2848,62.22447663914452,42.69170029758727,0.3082987177437951,89.23711849982202,16.329521384197246,25.300535594499404
moderate,idrid_IDRiD_126.jpg,4288,2848,3,1.5056179775280898,4288x2848,64.198659801851,44.0850401735735,0.30871837922396445,91.8192892135901,18.387956540520744,27.08386555578047
moderate,idrid_IDRiD_127.jpg,4288,2848,3,1.5056179775280898,4288x2848,46.79368295242537,33.489618901095916,0.30946173276874056,67.51340933152204,15.373855557371082,13.122014957209256
moderate,idrid_IDRiD_128.jpg,4288,2848,3,1.5056179775280898,4288x2848,83.66648015955161,57.41265515017286,0.3075211361992705,119.56211383461671,23.83292607209095,19.98583427259348
moderate,idrid_IDRiD_129.jpg,4288,2848,3,1.5056179775280898,4288x2848,68.22988711965978,47.744341132401836,0.3074046954919923,97.02701637678972,24.31211303678633,21.98224926095838
moderate,idrid_IDRiD_130.jpg,4288,2848,3,1.5056179775280898,4288x2848,44.74522077223608,31.31515761307464,0.30916367076136175,64.13272202419729,14.233532063800034,19.24881487497578
moderate,idrid_IDRiD_131.jpg,4288,2848,3,1.5056179775280898,4288x2848,72.1477722649044,47.15460069604782,0.3071908933213148,102.491532773729,14.475409721481551,17.6638816960451
moderate,idrid_IDRiD_132.jpg,4288,2848,3,1.5056179775280898,4288x2848,70.06799727879213,49.775272099310904,0.30964278087267316,101.046302739824,22.125352798791056,10.389670137060032
moderate,idrid_IDRiD_133.jpg,4288,2848,3,1.5056179775280898,4288x2848,70.8396740020491,47.03956500653838,0.2983854537879423,99.25189682309413,21.094558952154337,10.241863398076973
moderate,idrid_IDRiD_134.jpg,4288,2848,3,1.5056179775280898,4288x2848,64.01621915877075,42.866632212896796,0.3064239568484823,90.78592192352728,17.549865134910412,29.082663976332707
moderate,idrid_IDRiD_135.jpg,4288,2848,3,1.5056179775280898,4288x2848,63.81097005754234,44.67237727423863,0.30779266741258593,90.65086354103342,23.23650007973953,25.6433776514084
moderate,idrid_IDRiD_136.jpg,4288,2848,3,1.5056179775280898,4288x2848,45.99890871638122,31.24737860889262,0.30896919349006374,65.94911934710926,11.121446551589473,10.360122119751662
moderate,idrid_IDRiD_137.jpg,4288,2848,3,1.5056179775280898,4288x2848,48.2558331717466,31.956523742504288,0.30864632027712563,69.10148234636975,8.245338244953844,8.105602303909063
moderate,idrid_IDRiD_185.jpg,4288,2848,3,1.5056179775280898,4288x2848,72.00304776591062,50.105441908945146,0.3087117465254486,103.48837828012641,20.47429335588921,28.357351943483735
moderate,idrid_IDRiD_186.jpg,4288,2848,3,1.5056179775280898,4288x2848,63.59674429489665,46.79012888353712,0.30919748933527585,91.72650607765193,24.686083663738327,28.080061090660664
moderate,idrid_IDRiD_187.jpg,4288,2848,3,1.5056179775280898,4288x2848,57.011439439695835,42.457778010170756,0.30900284829364416,82.48871793133752,22.541052192115934,20.660047669704852
moderate,idrid_IDRiD_188.jpg,4288,2848,3,1.5056179775280898,4288x2848,67.88502782130429,48.99948730883432,0.30897697258091567,98.22026186264416,22.2732172017232,24.606299392961006
moderate,idrid_IDRiD_191.jpg,4288,2848,3,1.5056179775280898,4288x2848,84.51847935314649,59.496115273684424,0.3087941230033121,122.25643024697669,22.563191898227576,16.39888418002183
moderate,idrid_IDRiD_196.jpg,4288,2848,3,1.5056179775280898,4288x2848,77.20371490074207,59.628806669851095,0.30892464795929064,111.6969971326728,35.96590892711627,20.24403073332075
moderate,idrid_IDRiD_231.jpg,4288,2848,3,1.5056179775280898,4288x2848,78.88383467253794,55.85883409851379,0.30944805794587454,114.21292846407195,22.01990769956694,20.093122022654526
moderate,idrid_IDRiD_232.jpg,4288,2848,3,1.5056179775280898,4288x2848,76.31895205983776,53.312739333287546,0.30941587707529766,110.49335880139937,18.46941239340263,20.25891893122541
moderate,idrid_IDRiD_236.jpg,4288,2848,3,1.5056179775280898,4288x2848,80.93620686944492,56.23220708790634,0.3091881544262536,117.13948616872062,18.387920151156322,16.585390338424837
moderate,idrid_IDRiD_237.jpg,4288,2848,3,1.5056179775280898,4288x2848,82.2938066809125,56.89049610765054,0.3093636343388395,119.13562557044493,17.284134864089236,16.305019869613282
moderate,idrid_IDRiD_241.jpg,4288,2848,3,1.5056179775280898,4288x2848,77.8435834455706,54.30257850741491,0.3094009739749287,112.70042306210168,18.5159748597936,25.178162708297524
moderate,idrid_IDRiD_242.jpg,4288,2848,3,1.5056179775280898,4288x2848,77.88323985868585,55.04657543500719,0.3094288149316619,112.76123916660046,21.363592710697837,21.59324206407761
moderate,idrid_IDRiD_245.jpg,4288,2848,3,1.5056179775280898,4288x2848,74.11394918730609,53.2846623353391,0.3094575566252306,107.3063815870374,23.47996152925097,18.74336189691228
moderate,idrid_IDRiD_247.jpg,4288,2848,3,1.5056179775280898,4288x2848,73.69985270496184,53.689074839938144,0.3096200167962854,106.73496831661443,25.5042994344599,27.882547518505646
moderate,idrid_IDRiD_248.jpg,4288,2848,3,1.5056179775280898,4288x2848,73.87355775655605,52.52891595246637,0.30932817806158813,106.94004011315718,21.453428028016894,28.790337942328733
moderate,idrid_IDRiD_252.jpg,4288,2848,3,1.5056179775280898,4288x2848,70.77231919427616,52.402976154374365,0.3095587666914724,102.48461655326493,26.989997659217018,27.089282501446828
moderate,idrid_IDRiD_261.jpg,4288,2848,3,1.5056179775280898,4288x2848,64.65908707537628,46.60508058964653,0.30955049628961934,93.62973314275602,20.842049770088394,29.696629458951644
moderate,idrid_IDRiD_262.jpg,4288,2848,3,1.5056179775280898,4288x2848,82.78400445324291,57.763027158322664,0.30902159999685563,119.78397816264088,19.9634406009355,22.857902291572376
moderate,idrid_IDRiD_280.jpg,4288,2848,3,1.5056179775280898,4288x2848,62.48180839132987,44.864110472029935,0.30961362975327017,90.48514716789032,19.559546234818004,27.804834891272
moderate,idrid_IDRiD_281.jpg,4288,2848,3,1.5056179775280898,4288x2848,62.095449690408564,43.67859429503069,0.30965129693002685,89.93036468057845,16.16667551870032,28.476570605957694
moderate,idrid_IDRiD_283.jpg,4288,2848,3,1.5056179775280898,4288x2848,72.58197245645019,50.96204187445021,0.3096322995713148,105.11575467697791,18.53260112890687,24.251526415228806
moderate,idrid_IDRiD_284.jpg,4288,2848,3,1.5056179775280898,4288x2848,72.6683900491835,50.50186829132932,0.3095837416673654,105.23385836334572,16.381935220412736,24.30268442482609
moderate,idrid_IDRiD_293.jpg,4288,2848,3,1.5056179775280898,4288x2848,76.57135235973398,53.77837577620079,0.3092752802437951,110.83637766833012,19.766230909637443,24.146100084579235
moderate,idrid_IDRiD_294.jpg,4288,2848,3,1.5056179775280898,4288x2848,78.8277081226155,54.523378741432026,0.3095323177825759,114.14664938201972,16.59375290905224,23.47394060955336
moderate,idrid_IDRiD_300.jpg,4288,2848,3,1.5056179775280898,4288x2848,63.76144156871017,46.03314648392903,0.309660713724216,92.34581128363915,20.758378429529696,28.411342597010155
moderate,idrid_IDRiD_303.jpg,4288,2848,3,1.5056179775280898,4288x2848,86.54275453840349,59.42423493482906,0.30924555592822406,125.26547290735697,16.226852382399166,21.1570595166006
moderate,idrid_IDRiD_310.jpg,4288,2848,3,1.5056179775280898,4288x2848,83.73342054649505,59.8601408028798,0.3094127654389569,121.22925934647647,25.390749240784697,23.02423104604246
moderate,idrid_IDRiD_319.jpg,4288,2848,3,1.5056179775280898,4288x2848,72.17894267252223,49.877066532526364,0.30857172289011403,103.5225423108366,20.31461867001715,23.24217677138693
moderate,idrid_IDRiD_322.jpg,4288,2848,3,1.5056179775280898,4288x2848,53.445196796259225,39.148163800847705,0.3092500596124015,76.81478480528874,21.25268933485465,14.120924246406464
moderate,idrid_IDRiD_325.jpg,4288,2848,3,1.5056179775280898,4288x2848,82.5405649290416,57.491805898497546,0.30827701817457653,118.10214767109134,25.962276967992594,23.694137610766507
moderate,idrid_IDRiD_326.jpg,4288,2848,3,1.5056179775280898,4288x2848,78.12179689792785,56.50395528827465,0.3085515791390659,111.86545458894902,30.41670807332841,24.836393677788983
moderate,idrid_IDRiD_328.jpg,4288,2848,3,1.5056179775280898,4288x2848,56.19056176827415,38.87441252967043,0.30914410020648164,80.67756709317074,15.70342770016157,25.12096166842768
moderate,idrid_IDRiD_332.jpg,4288,2848,3,1.5056179775280898,4288x2848,67.12098942829742,44.40764105570806,0.3081623789409693,96.00124383409107,11.925485097029284,17.809245063786413
moderate,idrid_IDRiD_333.jpg,4288,2848,3,1.5056179775280898,4288x2848,83.07906553302658,54.84626132427726,0.30714159845086364,118.24840303110311,17.65488872409573,23.082592654472005
moderate,idrid_IDRiD_337.jpg,4288,2848,3,1.5056179775280898,4288x2848,51.62980420273981,34.92124709773776,0.3091838963975767,74.51328830860459,8.435153085310741,22.39692983014871
moderate,idrid_IDRiD_338.jpg,4288,2848,3,1.5056179775280898,4288x2848,60.40711798276874,43.50022491472345,0.30918864573725474,87.13390600642957,20.694892389067487,22.238450096569725
moderate,idrid_IDRiD_340.jpg,4288,2848,3,1.5056179775280898,4288x2848,70.79871299445539,48.331611491531305,0.30887551685917325,101.8125663864234,16.266294082192054,26.663725540035173
moderate,idrid_IDRiD_343.jpg,4288,2848,3,1.5056179775280898,4288x2848,53.48976394471637,38.270529725998415,0.3093899194774023,77.0466617697538,18.067600214466434,24.118331923673814
moderate,idrid_IDRiD_348.jpg,4288,2848,3,1.5056179775280898,4288x2848,75.24475771161748,51.83977689309527,0.30810538686483313,107.90075923372214,20.525640537817118,18.88240847799125
moderate,idrid_IDRiD_349.jpg,4288,2848,3,1.5056179775280898,4288x2848,65.09803742545175,43.999796555090185,0.3087074066116049,93.49362501806397,13.685158938137473,27.923456362590883
moderate,idrid_IDRiD_350.jpg,4288,2848,3,1.5056179775280898,4288x2848,58.97501675370514,40.85355870137523,0.30890933543308735,84.83457219250704,15.788332662893968,27.58695049874638
moderate,idrid_IDRiD_360.jpg,4288,2848,3,1.5056179775280898,4288x2848,55.53188698471302,39.793822091082504,0.30932514831041424,79.90397698737924,19.273544835175162,25.627364593061785
moderate,idrid_IDRiD_363.jpg,4288,2848,3,1.5056179775280898,4288x2848,82.72398721150218,55.84369208844371,0.30790353992851754,118.27368479338176,19.984237728953165,6.738978420293917
moderate,idrid_IDRiD_374.jpg,4288,2848,3,1.5056179775280898,4288x2848,48.454383738785005,36.9133676418539,0.3095087348545195,69.84529792939975,22.234100318891592,27.43003198608667
moderate,idrid_IDRiD_375.jpg,4288,2848,3,1.5056179775280898,4288x2848,88.80539032038718,59.441445052901,0.30612401148226565,126.5672969135694,20.76299531123104,19.70389971349836
moderate,idrid_IDRiD_391.jpg,4288,2848,3,1.5056179775280898,4288x2848,81.9724622640397,54.75893537454731,0.30724002442143217,116.77817896630552,19.559772860931965,22.699346074251725
moderate,idrid_IDRiD_397.jpg,4288,2848,3,1.5056179775280898,4288x2848,48.58157121913257,36.75712707013213,0.30961821532261447,69.85991668699815,22.221865074736893,23.07433043645447
moderate,idrid_IDRiD_398.jpg,4288,2848,3,1.5056179775280898,4288x2848,66.44143720259308,44.74907230275359,0.30880222963483145,95.26235063786997,14.343685907568963,22.91180877337529
moderate,idrid_IDRiD_401.jpg,4288,2848,3,1.5056179775280898,4288x2848,77.02378035319366,50.299116155621796,0.3061633982475264,109.57786540478737,13.502947793750579,24.447639920076774
moderate,idrid_IDRiD_404.jpg,4288,2848,3,1.5056179775280898,4288x2848,94.39371903102989,62.26383034228359,0.29605090768069764,132.04948990227044,26.734270889260028,18.16626684790767
moderate,idrid_IDRiD_405.jpg,4288,2848,3,1.5056179775280898,4288x2848,82.6027359963263,55.55748119730664,0.30735015997086196,117.84520111907193,20.312961138574806,20.533655291530295
moderate,idrid_IDRiD_407.jpg,4288,2848,3,1.5056179775280898,4288x2848,77.10501674387892,52.49155492563698,0.3077125018342277,109.89706625094477,21.98159339911214,24.34630039215896
moderate,idrid_IDRiD_409.jpg,4288,2848,3,1.5056179775280898,4288x2848,76.16131205913027,50.973928754213055,0.3063904658152356,108.35675316081726,18.992961199801957,23.202302052956888
moderate,idrid_IDRiD_410.jpg,4288,2848,3,1.5056179775280898,4288x2848,63.46644223034232,43.62768834048508,0.30849147542658895,90.68410536732594,18.69144724377853,22.74181713223548
moderate,idrid_IDRiD_411.jpg,4288,2848,3,1.5056179775280898,4288x2848,67.18192673177302,45.69342811396028,0.30850998147429987,95.90175805195041,18.54170195623325,24.51908333503681
moderate,idrid_IDRiD_413.jpg,4288,2848,3,1.5056179775280898,4288x2848,52.4383104993816,37.95703417060575,0.30924072470337916,74.43301124612317,22.817940819550486,10.204315033853865
severe,aptos_0104b032c141.png,2416,1736,3,1.391705069124424,2416x1736,86.17878672711875,41.78593167415661,0.16570811525315104,102.88328650790316,20.22079168717709,9.325049538282514
severe,aptos_03c85870824c.png,2416,1736,3,1.391705069124424,2416x1736,65.52596648304697,30.521651232698144,0.1670626125370037,78.26508851044487,12.122345595309497,13.464125009365139
severe,aptos_042470a92154.png,2416,1736,3,1.391705069124424,2416x1736,60.35613455420087,27.920333964032356,0.16707167271950438,72.06057282089213,10.765042981320473,11.512642287296877
severe,aptos_05cd0178ccfe.png,2416,1736,3,1.391705069124424,2416x1736,87.90457100512711,47.135584279155125,0.16649778168584245,105.03591767965204,30.046717647185286,12.179783343781592
severe,aptos_069f43616fab.png,2896,1944,3,1.4897119341563787,2896x1944,75.81711364333947,68.41812590266689,0.451733127003615,136.58940221845978,19.02210187202537,4.499247045726482
severe,aptos_070f67572d03.png,2416,1736,3,1.391705069124424,2416x1736,78.60500012398144,36.38417381453707,0.1657405411694693,93.81688358862782,13.805123388791317,7.906597380613588
severe,aptos_07a0e34c8d20.png,2588,1958,3,1.3217568947906027,2588x1958,70.01177786057438,29.621966327018704,0.09230884904477805,76.38466614212226,22.947162016762025,14.606537914437407
severe,aptos_093a42649c29.png,4288,2848,3,1.5056179775280898,4288x2848,53.79169109574145,34.71504605493227,0.2799544128899044,74.20370261281299,13.61069239004703,5.3724586932144724
severe,aptos_0c917c372572.png,2416,1736,3,1.391705069124424,2416x1736,96.52144735938597,45.067594290495464,0.16623765907773064,115.35506467643481,17.38576257666122,10.000623483608768
severe,aptos_0cb14014117d.png,3216,2136,3,1.5056179775280898,3216x2136,58.66408098785101,35.336394747509836,0.2542581742504705,78.20155243802145,13.15009973173055,14.219807150317868
severe,aptos_0dc8d25b3f69.png,2416,1736,3,1.391705069124424,2416x1736,77.94727140682699,35.290451029760156,0.16668756866664633,93.13080065315063,10.555315379251255,10.741638629864559
severe,aptos_0edadb2aa127.png,4288,2848,3,1.5056179775280898,4288x2848,45.99868385971302,29.837000883683338,0.27739861306179775,63.19461843466594,12.879695361973187,5.687798717079034
severe,aptos_0f882877bf13.png,2588,1958,3,1.3217568947906027,2588x1958,50.08373979536258,28.13829072656321,0.08759352113076302,54.108380100449,26.12832244980569,17.07563841673185
severe,aptos_0f96c358a250.png,2416,1736,3,1.391705069124424,2416x1736,90.44607212477493,43.745128125645714,0.1664973048341319,108.09948233008387,20.593067729782785,7.250703582617778
severe,aptos_14e3f84445f7.png,1504,1000,3,1.504,1504x1000,65.29534973404256,40.426807712611605,0.26443284574468084,88.4990088520853,13.619476651451693,26.31459076677618
severe,aptos_15bed5adde74.png,2896,1944,3,1.4897119341563787,2896x1944,33.51800535860446,31.563581276138464,0.45334170304435806,59.931956173499394,16.824855960281827,6.748633705039456
severe,aptos_15f440753916.png,2416,1736,3,1.391705069124424,2416x1736,96.61341202658163,45.54289130594476,0.16560249259926146,115.3776112195359,18.963150644013233,7.8172186778499135
severe,aptos_1623e8e3adc4.png,3216,2136,3,1.5056179775280898,3216x2136,72.63932459076341,42.331523406693954,0.2541069232489239,96.73859503261238,10.801129500720956,3.69680256570713
severe,aptos_166068a24416.png,2416,1736,3,1.391705069124424,2416x1736,64.23692258026368,30.652628035918116,0.1667261936552019,76.70383018440887,13.974886245624978,10.420170731948021
severe,aptos_191a711852bd.png,2416,1736,3,1.391705069124424,2416x1736,84.24798172513505,38.50324370723479,0.16633541367839594,100.64915247547859,12.689761052480257,9.082730193993541
severe,aptos_19244004583f.png,2416,1736,3,1.391705069124424,2416x1736,78.3284432985168,35.97780379106775,0.16633279099398784,93.54467793511714,12.673209068713417,11.674127883130085
severe,aptos_1ab3f1c71a5f.png,3216,2136,3,1.5056179775280898,3216x2136,78.84067126329961,46.44938815487738,0.2553821482475264,105.24517600966557,12.932493091706451,5.216153981980653
severe,aptos_1b495ac025b7.png,2416,1736,3,1.391705069124424,2416x1736,56.41605574015015,28.26421117734697,0.166734776985992,67.33527084482044,15.606124686112349,11.721863364790742
severe,aptos_1c9521878baf.png,3216,2136,3,1.5056179775280898,3216x2136,67.86000926430582,40.842553853618796,0.25464059617642126,90.42260760125575,15.447585813435799,4.143549572056224
severe,aptos_237c078d00fc.png,2588,1958,3,1.3217568947906027,2588x1958,82.5699553450908,35.98756309975653,0.09132430183782145,90.10136287347954,28.355035346039628,15.294823045939271
severe,aptos_24b87f744598.png,3216,2136,3,1.5056179775280898,3216x2136,76.10074874340843,44.65890035866581,0.2534439809380066,101.23129163356651,13.394476192136556,3.4345374286780936
severe,aptos_25b0e72705a8.png,2416,1736,3,1.391705069124424,2416x1736,53.29775169186987,25.29366441080048,0.16737590411084322,63.61475895230819,11.505492235225484,11.214021536909112
severe,aptos_2665f72e2dd3.png,2896,1944,3,1.4897119341563787,2896x1944,49.67542395641498,44.75075698412553,0.4527056263215333,89.12077615945367,14.896871531315394,5.915551001052048
severe,aptos_269b44e628eb.png,2588,1958,3,1.3217568947906027,2588x1958,59.51616401936809,24.887153695641384,0.09369163563109693,64.99462976914735,19.050433810566936,13.798833263247339
severe,aptos_299086c6d1b5.png,2588,1958,3,1.3217568947906027,2588x1958,43.830504939115556,25.9509265504841,0.09539411884505054,47.98963658341683,23.728660625364938,12.066582347160086
severe,aptos_2b48daf24be0.png,2416,1736,3,1.391705069124424,2416x1736,97.29564758369702,44.636590467596854,0.16608149014252144,116.24239471569227,15.088864041779653,6.470222752811602
